Name: target_1, Result: ((c & (~ d)) ^ (((- 1) * c) + d)), Size: 11, OrigSize: 79, VarNum: 2, IsPoly: false, AlterOrig: 2, AlterDeob: 1, RuleNumber: 352, RuleCount: 6, LinearReduce: 19, SynthReduce: 49, RuleReduce: 11, Time: 27.000000
Name: target_161, Result: (- (((a * d) * d) * a)), Size: 8, OrigSize: 340, VarNum: 2, IsPoly: false, AlterOrig: 11, AlterDeob: 0, RuleNumber: 352, RuleCount: 20, LinearReduce: 0, SynthReduce: 0, RuleReduce: 340, Time: 26.000000
Name: target_162, Result: (((~ d) + ((- 3) * e)) + (d & e)), Size: 11, OrigSize: 19, VarNum: 2, IsPoly: false, AlterOrig: 2, AlterDeob: 2, RuleNumber: 352, RuleCount: 4, LinearReduce: 5, SynthReduce: 0, RuleReduce: 14, Time: 3.000000
Name: target_164, Result: ((- ((((~ a) + 1) * (2 * a)) & (((a ^ (~ (b & (2 * a)))) + ((a | ((2 * a) & b)) + (a | ((2 * a) & b)))) + 1))) - 1), Size: 38, OrigSize: 318, VarNum: 2, IsPoly: false, AlterOrig: 41, AlterDeob: 2, RuleNumber: 352, RuleCount: 120, LinearReduce: 24, SynthReduce: 0, RuleReduce: 294, Time: 39.000000
Name: target_165, Result: (- (((((b * ((~ b) + 1)) + ((~ a) + 1)) + 1) + ((~ ((~ a) + 1)) | (~ (b * ((~ b) + 1))))) ^ (a | b))), Size: 32, OrigSize: 340, VarNum: 2, IsPoly: false, AlterOrig: 27, AlterDeob: 5, RuleNumber: 352, RuleCount: 124, LinearReduce: 36, SynthReduce: 0, RuleReduce: 304, Time: 45.000000
Name: target_166, Result: ((((b & (b & ((((b | e) - (((- 1) << 1) ^ (~ 1))) - (- 2)) - 2))) - ((b & (~ a)) + (2 * a))) - ((((~ 0) ^ (a + (b | a))) | (b & ((((~ b) | ((((b | e) - (((- 1) << 1) ^ (~ 1))) - (- 2)) - 2)) + b) + 1))) << 1)) - 2), Size: 68, OrigSize: 362, VarNum: 3, IsPoly: false, AlterOrig: 30, AlterDeob: 6, RuleNumber: 352, RuleCount: 1448, LinearReduce: 48, SynthReduce: 39, RuleReduce: 275, Time: 27.000000
Name: target_167, Result: (~ (c * (a * b))), Size: 6, OrigSize: 86, VarNum: 3, IsPoly: false, AlterOrig: 3, AlterDeob: 1, RuleNumber: 352, RuleCount: 8, LinearReduce: 4, SynthReduce: 0, RuleReduce: 82, Time: 12.000000
Name: target_168, Result: ((d | ((((((~ d) + 1) * (~ c)) - d) - (((((~ d) + 1) * (~ c)) | (~ d)) << 1)) - 2)) + (((((((~ d) + 1) * (~ c)) - d) - (((~ d) | (((~ d) + 1) * (~ c))) << 1)) - 2) & d)), Size: 53, OrigSize: 189, VarNum: 2, IsPoly: false, AlterOrig: 18, AlterDeob: 6, RuleNumber: 352, RuleCount: 42, LinearReduce: 8, SynthReduce: 0, RuleReduce: 181, Time: 42.000000
Name: target_17, Result: ((((c - (d | e)) ^ (~ 0)) & d) & ((((~ e) - d) - ((~ (d & e)) << 1)) - 2)), Size: 24, OrigSize: 83, VarNum: 3, IsPoly: false, AlterOrig: 10, AlterDeob: 2, RuleNumber: 352, RuleCount: 74, LinearReduce: 11, SynthReduce: 0, RuleReduce: 72, Time: 34.000000
Name: target_170, Result: (((((- (e + c)) - 1) ^ (e & (~ c))) + (((~ e) | ((~ (e + c)) | c)) + ((~ e) | ((~ (e + c)) | c)))) + 1), Size: 33, OrigSize: 485, VarNum: 2, IsPoly: false, AlterOrig: 27, AlterDeob: 4, RuleNumber: 352, RuleCount: 931, LinearReduce: 208, SynthReduce: 18, RuleReduce: 259, Time: 26.000000
Name: target_171, Result: (b - ((a << 1) & (~ a))), Size: 8, OrigSize: 83, VarNum: 2, IsPoly: false, AlterOrig: 13, AlterDeob: 1, RuleNumber: 352, RuleCount: 79, LinearReduce: 22, SynthReduce: 9, RuleReduce: 52, Time: 10.000000
Name: target_173, Result: ((e - b) | (((e - (b ^ (- e))) - ((e | (b ^ (~ (- e)))) + (e | (b ^ (~ (- e)))))) - 2)), Size: 28, OrigSize: 206, VarNum: 2, IsPoly: false, AlterOrig: 31, AlterDeob: 2, RuleNumber: 352, RuleCount: 114, LinearReduce: 7, SynthReduce: 33, RuleReduce: 166, Time: 26.000000
Name: target_174, Result: ((((~ (((a | e) | c) + ((a | e) & c))) | (- ((((~ a) | (c * e)) + a) + 1))) + (((a | e) | c) + ((a | e) & c))) + 1), Size: 38, OrigSize: 102, VarNum: 3, IsPoly: false, AlterOrig: 8, AlterDeob: 4, RuleNumber: 352, RuleCount: 560, LinearReduce: 38, SynthReduce: 0, RuleReduce: 64, Time: 26.000000
Name: target_176, Result: (((c & b) * ((~ b) + 1)) ^ (((- 1) * e) + (b & c))), Size: 17, OrigSize: 151, VarNum: 3, IsPoly: false, AlterOrig: 12, AlterDeob: 2, RuleNumber: 352, RuleCount: 36, LinearReduce: 5, SynthReduce: 0, RuleReduce: 146, Time: 41.000000
Name: target_177, Result: ((((c & e) & (((~ 1) * ((~ 0) * ((c * c) | (e * 2)))) - ((2 * e) ^ (c * c)))) & c) - ((~ ((c & e) & (((~ 1) * ((~ 0) * ((c * c) | (e * 2)))) - ((2 * e) ^ (c * c))))) & (~ c))), Size: 57, OrigSize: 203, VarNum: 2, IsPoly: false, AlterOrig: 12, AlterDeob: 6, RuleNumber: 352, RuleCount: 159, LinearReduce: 50, SynthReduce: 0, RuleReduce: 153, Time: 26.000000
Name: target_178, Result: ((~ e) ^ c), Size: 4, OrigSize: 42, VarNum: 2, IsPoly: false, AlterOrig: 7, AlterDeob: 0, RuleNumber: 352, RuleCount: 52, LinearReduce: 12, SynthReduce: 13, RuleReduce: 17, Time: 20.000000
Name: target_179, Result: (((((c | (- d)) << 1) - ((- d) ^ c)) + ((~ 0) ^ ((((c - e) - (((~ e) | c) << 1)) - 2) - c))) + 1), Size: 31, OrigSize: 41, VarNum: 3, IsPoly: false, AlterOrig: 7, AlterDeob: 3, RuleNumber: 352, RuleCount: 148, LinearReduce: 0, SynthReduce: 2, RuleReduce: 39, Time: 34.000000
Name: target_18, Result: ((2 * ((a & b) | d)) - (~ (b | a))), Size: 12, OrigSize: 48, VarNum: 3, IsPoly: false, AlterOrig: 3, AlterDeob: 1, RuleNumber: 352, RuleCount: 49, LinearReduce: 8, SynthReduce: 0, RuleReduce: 40, Time: 1.000000
Name: target_180, Result: ((((a & (~ e)) & (~ ((e * c) * (c | (- e))))) + ((a & (~ e)) & (~ ((e * c) * (c | (- e)))))) - (((e * c) * (c | (- e))) ^ (a & (~ e)))), Size: 43, OrigSize: 445, VarNum: 3, IsPoly: false, AlterOrig: 41, AlterDeob: 7, RuleNumber: 352, RuleCount: 133, LinearReduce: 3, SynthReduce: 0, RuleReduce: 442, Time: 44.000000
Name: target_181, Result: (e + (2 * (b | e))), Size: 7, OrigSize: 59, VarNum: 2, IsPoly: false, AlterOrig: 3, AlterDeob: 0, RuleNumber: 352, RuleCount: 43, LinearReduce: 10, SynthReduce: 7, RuleReduce: 42, Time: 26.000000
Name: target_182, Result: (((~ b) - a) | b), Size: 6, OrigSize: 41, VarNum: 2, IsPoly: false, AlterOrig: 3, AlterDeob: 0, RuleNumber: 352, RuleCount: 48, LinearReduce: 11, SynthReduce: 2, RuleReduce: 28, Time: 6.000000
Name: target_183, Result: ((((d * a) - (~ e)) + ((d ^ a) & (a - e))) + ((~ ((e | (d * a)) + (e & (d * a)))) | (~ ((d ^ a) & (a - e))))), Size: 36, OrigSize: 151, VarNum: 3, IsPoly: false, AlterOrig: 9, AlterDeob: 6, RuleNumber: 352, RuleCount: 104, LinearReduce: 21, SynthReduce: 0, RuleReduce: 130, Time: 45.000000
Name: target_184, Result: ((((((- 1) + ((- 2) * c)) + ((- 1) * e)) + (c & e)) + (~ ((~ e) + 1))) + 1), Size: 24, OrigSize: 37, VarNum: 2, IsPoly: false, AlterOrig: 3, AlterDeob: 3, RuleNumber: 352, RuleCount: 29, LinearReduce: 4, SynthReduce: 0, RuleReduce: 33, Time: 44.000000
Name: target_185, Result: ((~ ((((- (c & (e * e))) - (c & e)) - (((- (c & (e * e))) | (~ (c & e))) << 1)) - 2)) + 1), Size: 29, OrigSize: 159, VarNum: 2, IsPoly: false, AlterOrig: 13, AlterDeob: 5, RuleNumber: 352, RuleCount: 37, LinearReduce: 0, SynthReduce: 0, RuleReduce: 159, Time: 45.000000
Name: target_186, Result: (((~ e) + 1) * (((((((b * d) ^ (~ d)) + (((b * d) | d) << 1)) + 1) ^ (- b)) | d) + (((((d + (b * d)) - 1) + 1) ^ (- b)) & d))), Size: 41, OrigSize: 837, VarNum: 3, IsPoly: false, AlterOrig: 68, AlterDeob: 2, RuleNumber: 352, RuleCount: 95, LinearReduce: 0, SynthReduce: 0, RuleReduce: 837, Time: 26.000000
Name: target_187, Result: (((~ 1) * ((~ 0) * ((b ^ (((b - e) - (((~ e) | b) << 1)) - 2)) * e))) - (((((b - e) - (((~ e) | b) << 1)) - 2) ^ b) * e)), Size: 39, OrigSize: 1055, VarNum: 2, IsPoly: false, AlterOrig: 73, AlterDeob: 2, RuleNumber: 352, RuleCount: 153, LinearReduce: 64, SynthReduce: 0, RuleReduce: 991, Time: 28.000000
Name: target_188, Result: ((((- 1) + ((- 2) * (a & ((a * d) + a)))) + ((~ a) ^ ((a * d) + a))) + (- (~ (((((b - a) - ((b | (~ a)) << 1)) - 2) ^ ((((((- 2) * a) + b) - (((b - a) | (~ a)) << 1)) - 2) & a)) + (((((b - a) - ((b | (~ a)) << 1)) - 2) & ((((((- 2) * a) + b) - (((b - a) | (~ a)) << 1)) - 2) & a)) + ((((b - a) - ((b | (~ a)) << 1)) - 2) & ((((((- 2) * a) + b) - (((b - a) | (~ a)) << 1)) - 2) & a))))))), Size: 123, OrigSize: 289, VarNum: 3, IsPoly: false, AlterOrig: 17, AlterDeob: 12, RuleNumber: 352, RuleCount: 352, LinearReduce: 33, SynthReduce: 0, RuleReduce: 256, Time: 30.000000
Name: target_189, Result: (((- ((- ((c * c) ^ (~ 0))) - 1)) - 1) ^ (((b | (~ ((((b & (~ e)) << 1) - (b ^ e)) | c))) + (c | (((b & (~ e)) << 1) - (b ^ e)))) + 1)), Size: 43, OrigSize: 177, VarNum: 3, IsPoly: false, AlterOrig: 20, AlterDeob: 4, RuleNumber: 352, RuleCount: 90, LinearReduce: 2, SynthReduce: 1, RuleReduce: 174, Time: 26.000000
Name: target_19, Result: ((((((((((((- b) | b) + ((- b) & b)) + b) + 1) + ((~ (((- b) | b) + ((- b) & b))) | (~ b))) + (b * b)) + 1) + ((~ ((((((- b) | b) + ((- b) & b)) + b) + 1) + (((- (((- b) | b) + ((- b) & b))) - 1) | (~ b)))) | (~ (b * b)))) + (d + ((- 2) * (b & d)))) + 1) + ((~ (((((((((- b) | b) + ((- b) & b)) + b) + 1) + (((- (((- b) | b) + ((- b) & b))) - 1) | (~ b))) + (b * b)) + 1) + (((- ((((((- b) | b) + ((- b) & b)) + b) + 1) + (((- (((- b) | b) + ((- b) & b))) - 1) | (~ b)))) - 1) | (~ (b * b))))) | (~ (d + ((- 2) * (b & d)))))), Size: 165, OrigSize: 299, VarNum: 2, IsPoly: false, AlterOrig: 11, AlterDeob: 19, RuleNumber: 352, RuleCount: 196, LinearReduce: 10, SynthReduce: 16, RuleReduce: 273, Time: 27.000000
Name: target_190, Result: (- (b * b)), Size: 4, OrigSize: 46, VarNum: 1, IsPoly: false, AlterOrig: 2, AlterDeob: 0, RuleNumber: 352, RuleCount: 3, LinearReduce: 4, SynthReduce: 0, RuleReduce: 42, Time: 1.000000
Name: target_193, Result: ((~ (((- 1) + (2 * (a & e))) * (a & e))) + 1), Size: 15, OrigSize: 436, VarNum: 2, IsPoly: false, AlterOrig: 53, AlterDeob: 2, RuleNumber: 352, RuleCount: 120, LinearReduce: 52, SynthReduce: 0, RuleReduce: 384, Time: 43.000000
Name: target_194, Result: ((- (((((e * b) - (((- 1) | (b * e)) << 1)) - 2) ^ ((((~ c) ^ e) + 1) * b)) + ((((((~ e) ^ c) + 1) * b) & (((e * b) - (((- 1) | (b * e)) << 1)) - 2)) + (((((~ e) ^ c) + 1) * b) & (((e * b) - (((- 1) | (b * e)) << 1)) - 2))))) - 1), Size: 74, OrigSize: 419, VarNum: 3, IsPoly: false, AlterOrig: 37, AlterDeob: 1, RuleNumber: 352, RuleCount: 377, LinearReduce: 86, SynthReduce: 6, RuleReduce: 327, Time: 26.000000
Name: target_195, Result: (((((((- 1) * a) + d) ^ a) | ((a ^ d) & (b * (d & a)))) + ((((- 1) * a) + d) ^ (~ a))) + 1), Size: 30, OrigSize: 164, VarNum: 3, IsPoly: false, AlterOrig: 10, AlterDeob: 2, RuleNumber: 352, RuleCount: 138, LinearReduce: 22, SynthReduce: 0, RuleReduce: 142, Time: 29.000000
Name: target_196, Result: ((((- (c * a)) + (((c + ((c ^ a) & (c + c))) + 1) + ((~ ((c ^ a) & (c + c))) | (~ c)))) - 1) + 1), Size: 32, OrigSize: 365, VarNum: 2, IsPoly: false, AlterOrig: 40, AlterDeob: 3, RuleNumber: 352, RuleCount: 141, LinearReduce: 80, SynthReduce: 0, RuleReduce: 285, Time: 45.000000
Name: target_197, Result: ((b * (d + 1)) * (a - d)), Size: 9, OrigSize: 149, VarNum: 3, IsPoly: false, AlterOrig: 16, AlterDeob: 0, RuleNumber: 352, RuleCount: 5, LinearReduce: 0, SynthReduce: 0, RuleReduce: 149, Time: 41.000000
Name: target_198, Result: (((e | a) + 1) & (((2 * b) - (~ a)) + ((~ (b + b)) | (~ a)))), Size: 20, OrigSize: 74, VarNum: 3, IsPoly: false, AlterOrig: 9, AlterDeob: 3, RuleNumber: 352, RuleCount: 62, LinearReduce: 1, SynthReduce: 0, RuleReduce: 73, Time: 44.000000
Name: target_199, Result: (((((- ((((a + d) & (~ a)) + ((a + d) & (~ a))) - ((a + d) ^ a))) + (~ (d + d))) + 1) ^ ((- (a | d)) ^ d)) - (((((- ((((a + d) & (~ a)) + ((a + d) & (~ a))) - (a ^ (a + d)))) - (d + d)) ^ (~ 0)) & ((- (a | d)) ^ d)) + ((((- ((((a + d) & (~ a)) + ((a + d) & (~ a))) - (a ^ (a + d)))) - (d + d)) ^ (~ 0)) & ((- (a | d)) ^ d)))), Size: 104, OrigSize: 304, VarNum: 2, IsPoly: false, AlterOrig: 47, AlterDeob: 18, RuleNumber: 352, RuleCount: 278, LinearReduce: 27, SynthReduce: 0, RuleReduce: 277, Time: 26.000000
Name: target_2, Result: (((((a + d) & a) - (a + c)) - (((~ (a + c)) | ((a + d) & a)) + ((~ (a + c)) | ((a + d) & a)))) - 2), Size: 33, OrigSize: 144, VarNum: 3, IsPoly: false, AlterOrig: 19, AlterDeob: 3, RuleNumber: 352, RuleCount: 120, LinearReduce: 75, SynthReduce: 0, RuleReduce: 69, Time: 44.000000
Name: target_200, Result: (((d * a) - (~ ((- 1) * (d ^ a)))) + ((~ (d * a)) | (~ (((~ d) ^ a) + 1)))), Size: 24, OrigSize: 81, VarNum: 2, IsPoly: false, AlterOrig: 3, AlterDeob: 6, RuleNumber: 352, RuleCount: 108, LinearReduce: 25, SynthReduce: 0, RuleReduce: 56, Time: 26.000000
Name: target_201, Result: ((((((a + ((- 1) * c)) - e) - (((a - c) | (~ e)) << 1)) - 2) & ((c + ((- 1) * e)) * (a + e))) & ((((~ (((e - c) - ((e | (~ c)) << 1)) - 2)) | e) + (((e - c) - ((e | (~ c)) << 1)) - 2)) + 1)), Size: 61, OrigSize: 250, VarNum: 3, IsPoly: false, AlterOrig: 21, AlterDeob: 4, RuleNumber: 352, RuleCount: 160, LinearReduce: 21, SynthReduce: 0, RuleReduce: 229, Time: 26.000000
Name: target_202, Result: (((a & d) ^ (((~ 1) * ((~ 0) * (((((a + d) - 1) + 1) * d) | d))) - (d ^ (d * (a + d))))) + (((((~ 1) * ((~ 0) * (((a + d) * d) | d))) - ((d * (a + d)) ^ d)) & (a & d)) + ((((~ 1) * ((~ 0) * (((a + d) * d) | d))) - ((d * (a + d)) ^ d)) & (a & d)))), Size: 81, OrigSize: 599, VarNum: 2, IsPoly: false, AlterOrig: 58, AlterDeob: 10, RuleNumber: 352, RuleCount: 197, LinearReduce: 25, SynthReduce: 0, RuleReduce: 574, Time: 27.000000
Name: target_203, Result: (((((((b & e) * (~ c)) + ((b + (~ c)) + 1)) + 1) + (((~ 0) ^ (b - c)) | (~ ((b & e) * (~ c))))) - (- 1)) - 1), Size: 35, OrigSize: 146, VarNum: 3, IsPoly: false, AlterOrig: 13, AlterDeob: 3, RuleNumber: 352, RuleCount: 68, LinearReduce: 9, SynthReduce: 0, RuleReduce: 137, Time: 43.000000
Name: target_204, Result: (((((e * c) | e) + (((e * c) & e) + e)) + (a & (~ e))) + 1), Size: 20, OrigSize: 112, VarNum: 3, IsPoly: false, AlterOrig: 2, AlterDeob: 2, RuleNumber: 352, RuleCount: 64, LinearReduce: 12, SynthReduce: 14, RuleReduce: 86, Time: 34.000000
Name: target_206, Result: (((((((~ (a & b)) - ((~ a) * b)) - (((~ (b & a)) | (~ ((~ a) * b))) << 1)) - 2) ^ (~ a)) + ((((((~ (a & b)) - ((~ a) * b)) - (((~ (a & b)) | (~ ((~ a) * b))) << 1)) - 2) | a) << 1)) + 1), Size: 58, OrigSize: 182, VarNum: 2, IsPoly: false, AlterOrig: 14, AlterDeob: 6, RuleNumber: 352, RuleCount: 95, LinearReduce: 14, SynthReduce: 0, RuleReduce: 168, Time: 44.000000
Name: target_207, Result: (((e ^ b) & (~ (b & (e + b)))) - ((b & e) & (e + b))), Size: 18, OrigSize: 209, VarNum: 2, IsPoly: false, AlterOrig: 32, AlterDeob: 1, RuleNumber: 352, RuleCount: 94, LinearReduce: 42, SynthReduce: 0, RuleReduce: 167, Time: 26.000000
Name: target_208, Result: (((~ 1) * ((~ 0) * ((a * a) | ((((~ a) - a) & b) - ((a << 1) & (~ b)))))) - ((a * a) ^ ((((~ a) - a) & b) - ((a << 1) & (~ b))))), Size: 41, OrigSize: 113, VarNum: 2, IsPoly: false, AlterOrig: 7, AlterDeob: 4, RuleNumber: 352, RuleCount: 60, LinearReduce: 6, SynthReduce: 2, RuleReduce: 105, Time: 26.000000
Name: target_209, Result: (((((- (c * c)) - 1) + (((((- 1) * c) + (2 * d)) - (((~ (c - d)) | d) << 1)) - 2)) + 1) + ((~ (((((- 1) * c) + (2 * d)) - ((d | (~ (c - d))) << 1)) - 2)) | (c * c))), Size: 53, OrigSize: 123, VarNum: 2, IsPoly: false, AlterOrig: 7, AlterDeob: 5, RuleNumber: 352, RuleCount: 195, LinearReduce: 28, SynthReduce: 6, RuleReduce: 89, Time: 38.000000
Name: target_21, Result: (((a ^ (- (c & a))) - (~ ((- 1) * 0))) + ((~ ((~ 0) + 1)) | (a ^ (~ (- (c & a)))))), Size: 26, OrigSize: 97, VarNum: 2, IsPoly: false, AlterOrig: 7, AlterDeob: 6, RuleNumber: 352, RuleCount: 100, LinearReduce: 29, SynthReduce: 0, RuleReduce: 68, Time: 45.000000
Name: target_210, Result: (((d * (c - d)) & c) & ((((d - c) - (d + d)) - (((d - c) | (~ (d + d))) + ((d - c) | (~ (d + d))))) - 2)), Size: 35, OrigSize: 251, VarNum: 2, IsPoly: false, AlterOrig: 29, AlterDeob: 5, RuleNumber: 352, RuleCount: 76, LinearReduce: 3, SynthReduce: 3, RuleReduce: 245, Time: 26.000000
Name: target_211, Result: ((((~ (((b ^ c) + ((b | (~ c)) << 1)) + 1)) + 1) * (c * (c * b))) & ((b & c) + 1)), Size: 27, OrigSize: 441, VarNum: 2, IsPoly: false, AlterOrig: 27, AlterDeob: 2, RuleNumber: 352, RuleCount: 80, LinearReduce: 4, SynthReduce: 0, RuleReduce: 437, Time: 26.000000
Name: target_212, Result: ((c & (e ^ a)) - 1), Size: 7, OrigSize: 173, VarNum: 3, IsPoly: false, AlterOrig: 19, AlterDeob: 0, RuleNumber: 352, RuleCount: 107, LinearReduce: 31, SynthReduce: 51, RuleReduce: 91, Time: 31.000000
Name: target_213, Result: ((c - d) | ((- b) & (((b & (~ (c * b))) << 1) - ((c * b) ^ b)))), Size: 21, OrigSize: 113, VarNum: 3, IsPoly: false, AlterOrig: 12, AlterDeob: 3, RuleNumber: 352, RuleCount: 50, LinearReduce: 1, SynthReduce: 0, RuleReduce: 112, Time: 29.000000
Name: target_215, Result: (- ((~ ((((~ c) + d) * ((d * b) & c)) - (d - 1))) + 1)), Size: 18, OrigSize: 516, VarNum: 3, IsPoly: false, AlterOrig: 37, AlterDeob: 2, RuleNumber: 352, RuleCount: 46, LinearReduce: 12, SynthReduce: 0, RuleReduce: 504, Time: 45.000000
Name: target_216, Result: ((c * ((~ b) * b)) - ((((d - (~ (2 * b))) + ((- 1) * (b & d))) + (~ b)) * (- 1))), Size: 26, OrigSize: 794, VarNum: 3, IsPoly: false, AlterOrig: 63, AlterDeob: 3, RuleNumber: 352, RuleCount: 79, LinearReduce: 45, SynthReduce: 0, RuleReduce: 749, Time: 45.000000
Name: target_217, Result: (- ((((((c ^ (- c)) - (((~ c) & ((~ c) + 1)) + ((~ c) & ((~ c) + 1)))) + ((d - c) - 1)) + 1) + ((- (d - c)) | (~ ((c ^ (- c)) - (((~ c) & ((~ c) + 1)) + ((~ c) & ((~ c) + 1))))))) * (a * (a | c)))), Size: 62, OrigSize: 420, VarNum: 3, IsPoly: false, AlterOrig: 41, AlterDeob: 9, RuleNumber: 352, RuleCount: 212, LinearReduce: 18, SynthReduce: 0, RuleReduce: 402, Time: 26.000000
Name: target_218, Result: ((((((~ b) & ((- e) + (e ^ (b ^ a)))) ^ (~ (a & b))) + (((a & b) | ((~ b) & ((((- e) - e) | ((e ^ (b ^ a)) << 1)) - ((e ^ (b ^ a)) ^ (- e))))) + ((a & b) | ((~ b) & ((((- e) - e) | ((e ^ (b ^ a)) << 1)) - ((e ^ (b ^ a)) ^ (- e))))))) + 1) + 1), Size: 78, OrigSize: 268, VarNum: 3, IsPoly: false, AlterOrig: 6, AlterDeob: 7, RuleNumber: 352, RuleCount: 272, LinearReduce: 0, SynthReduce: 0, RuleReduce: 268, Time: 26.000000
Name: target_219, Result: ((((d & a) | (~ ((((((d | a) & (a - d)) - ((a | d) | (a - d))) - 1) ^ (a + d)) + (- (((- (d - (~ a))) & ((((d | a) & (a - d)) - ((a | d) | (a - d))) - 1)) + ((- (d - (~ a))) & ((((d | a) & (a - d)) - ((a | d) | (a - d))) - 1))))))) - (~ ((- 2) * ((- (d - (~ a))) & ((((d | a) & (a - d)) - ((a - d) | (a | d))) - 1))))) + (((((d | a) & (a - d)) - ((a - d) | (a | d))) - 1) ^ (a + d))), Size: 125, OrigSize: 380, VarNum: 2, IsPoly: false, AlterOrig: 25, AlterDeob: 15, RuleNumber: 352, RuleCount: 3197, LinearReduce: 183, SynthReduce: 15, RuleReduce: 182, Time: 38.000000
Name: target_22, Result: ((- (((d - (~ c)) & (~ (- c))) - (((~ 0) ^ (d - (~ c))) & (- c)))) ^ ((((c & d) ^ (~ ((~ (c * a)) + 1))) + (((- (c * a)) | (c & d)) << 1)) + 1)), Size: 45, OrigSize: 195, VarNum: 3, IsPoly: false, AlterOrig: 24, AlterDeob: 8, RuleNumber: 352, RuleCount: 76, LinearReduce: 3, SynthReduce: 0, RuleReduce: 192, Time: 27.000000
Name: target_220, Result: ((((((((b - ((~ 1) * ((~ 0) * ((b * 2) | (~ b))))) - 2) ^ ((~ e) ^ (- e))) + ((((b - ((~ 1) * ((~ 0) * ((b * 2) | (~ b))))) - 2) | ((- e) ^ e)) << 1)) + 1) ^ (b ^ e)) + ((((~ b) ^ e) | (((((b - ((~ 1) * ((~ 0) * ((b * 2) | (~ b))))) - 2) ^ ((~ (- e)) ^ e)) + ((((b - ((~ 1) * ((~ 0) * ((b * 2) | (~ b))))) - 2) | ((- e) ^ e)) << 1)) + 1)) + (((~ b) ^ e) | (((((b - ((~ 1) * ((~ 0) * ((b * 2) | (~ b))))) - 2) ^ ((~ (- e)) ^ e)) + ((((b - ((~ 1) * ((~ 0) * ((b * 2) | (~ b))))) - 2) | ((- e) ^ e)) << 1)) + 1)))) + 1), Size: 162, OrigSize: 347, VarNum: 2, IsPoly: false, AlterOrig: 36, AlterDeob: 28, RuleNumber: 352, RuleCount: 503, LinearReduce: 36, SynthReduce: 2, RuleReduce: 309, Time: 26.000000
Name: target_221, Result: ((((((~ (a + e)) + ((2 * a) + (2 * e))) + 1) + (b ^ a)) + 1) + (((~ a) ^ b) | (~ (((~ (a + e)) + ((e + a) + (e + a))) + 1)))), Size: 41, OrigSize: 179, VarNum: 3, IsPoly: false, AlterOrig: 19, AlterDeob: 7, RuleNumber: 352, RuleCount: 503, LinearReduce: 66, SynthReduce: 4, RuleReduce: 109, Time: 26.000000
Name: target_222, Result: ((~ (b | c)) * ((b * (b - c)) ^ (c | b))), Size: 14, OrigSize: 497, VarNum: 2, IsPoly: false, AlterOrig: 20, AlterDeob: 1, RuleNumber: 352, RuleCount: 95, LinearReduce: 5, SynthReduce: 3, RuleReduce: 489, Time: 26.000000
Name: target_223, Result: ((((b | d) & (- b)) | (((- 1) + ((- 2) * b)) ^ b)) + ((((- 1) + ((- 2) * b)) ^ b) & ((((~ (b | d)) | (- b)) + (b | d)) + 1))), Size: 40, OrigSize: 127, VarNum: 2, IsPoly: false, AlterOrig: 14, AlterDeob: 3, RuleNumber: 352, RuleCount: 264, LinearReduce: 32, SynthReduce: 0, RuleReduce: 95, Time: 26.000000
Name: target_224, Result: ((- ((((~ (((a + e) - ((e | (~ (- a))) << 1)) - 2)) | a) + (((a + e) - ((e | (~ (- a))) << 1)) - 2)) + 1)) - 1), Size: 35, OrigSize: 129, VarNum: 2, IsPoly: false, AlterOrig: 12, AlterDeob: 4, RuleNumber: 352, RuleCount: 86, LinearReduce: 26, SynthReduce: 56, RuleReduce: 47, Time: 38.000000
Name: target_225, Result: (- a), Size: 2, OrigSize: 39, VarNum: 2, IsPoly: false, AlterOrig: 9, AlterDeob: 0, RuleNumber: 352, RuleCount: 48, LinearReduce: 11, SynthReduce: 6, RuleReduce: 22, Time: 4.000000
Name: target_226, Result: (d * (~ d)), Size: 4, OrigSize: 153, VarNum: 1, IsPoly: false, AlterOrig: 24, AlterDeob: 0, RuleNumber: 352, RuleCount: 8, LinearReduce: 24, SynthReduce: 5, RuleReduce: 124, Time: 24.000000
Name: target_227, Result: ((- d) - (a & d)), Size: 6, OrigSize: 111, VarNum: 3, IsPoly: false, AlterOrig: 10, AlterDeob: 1, RuleNumber: 352, RuleCount: 60, LinearReduce: 5, SynthReduce: 8, RuleReduce: 98, Time: 23.000000
Name: target_229, Result: ((~ a) + (a * (a * ((((a * a) & (~ a)) << 1) - ((a * a) ^ a))))), Size: 21, OrigSize: 786, VarNum: 1, IsPoly: false, AlterOrig: 49, AlterDeob: 3, RuleNumber: 352, RuleCount: 63, LinearReduce: 24, SynthReduce: 1, RuleReduce: 761, Time: 26.000000
Name: target_23, Result: (((((((- 1) * (a ^ c)) - (~ (2 * ((a & c) ^ ((c & (~ e)) ^ a))))) + ((~ a) | (~ ((c ^ e) - e)))) - ((a ^ (c | e)) + (2 * ((e | c) & a)))) - (((~ ((a ^ (e | c)) + (2 * ((c | e) & a)))) | ((((- 1) * (a ^ c)) - (~ (2 * ((a & c) ^ ((c & (~ e)) ^ a))))) + (((- (((c ^ e) + (~ e)) + 1)) - 1) | (~ a)))) << 1)) - 2), Size: 99, OrigSize: 332, VarNum: 3, IsPoly: false, AlterOrig: 20, AlterDeob: 14, RuleNumber: 352, RuleCount: 1336, LinearReduce: 116, SynthReduce: 0, RuleReduce: 216, Time: 26.000000
