Name: target_10, Result: ((((((a & (- d)) | (- 44)) ^ ((((d & 8) | (- d)) | a) & ((- a) & 110))) | ((((a & (- d)) | (- 44)) & ((((d & 8) | (- d)) | a) & ((- a) & 110))) & 14)) + (((((((((((((((((((((((((((((d | (((a & (- d)) | 4) & ((a | (- d)) & ((- a) & 6)))) << 1) | 242) + (((((a & (- d)) & 42) | (- a)) << 1) | (- 222))) - (((d | 57) ^ ((((a & (- d)) | 4) & ((((d & 8) | (- d)) | a) & ((- a) & 14))) | 113)) + (((- a) | (- 111)) ^ ((a & (- d)) & 43)))) + (((d & 8) & ((d + 15) & (~ a))) | (- 15))) + (0 & 1)) + (((((d & a) / (~ 0)) & (- 2)) + ((a & d) | (- 2))) + 2)) + (((- a) ^ 110) + 1)) + (((a & (- d)) ^ 43) + 1)) - ((d & 9) ^ (a | (- d)))) + ((((((- a) & 110) | (- d)) | a) & (d & 48)) ^ (d | 57))) + (((((- a) & 110) | (- d)) | a) & (d & 48))) - ((d | 57) ^ (((((d & 9) | (- d)) | ((- a) & 110)) | a) & (d & 48)))) + 113) + ((((((d & 8) | (- d)) | a) & ((a & (- d)) | 68)) & ((- a) & 110)) ^ (- 113))) + ((((((d & 9) | (- d)) | ((- a) & 110)) | a) ^ (d & 48)) ^ (((- a) | (- 111)) ^ (a | (- d))))) + ((((- a) | (- 111)) ^ (a | (- d))) | (~ (((((d & 9) | (- d)) | ((- a) & 110)) | a) ^ (d & 48))))) + (((((d & 9) | (- d)) | ((- a) & 110)) | a) ^ (d & 48))) + 1) + ((((((d & 9) | (- d)) | ((- a) & 110)) | a) ^ (d & 48)) & (((- a) | (- 111)) ^ (a | (- d))))) + ((((((d & 8) | (- d)) | a) & ((a & (- d)) | 68)) & ((- a) & 110)) & (~ (((((d & 9) | (- d)) | ((- a) & 110)) | a) & (d & 48))))) + (((((d & 9) | (- d)) | ((- a) & 110)) | a) & (d & 48))) + ((((((d & 8) | (- d)) | a) & ((a & (- d)) | 68)) & ((- a) & 110)) | (((((d & 9) | (- d)) | ((- a) & 110)) | a) & (d & 48)))) - ((((((d & 8) | (- d)) | a) & ((a & (- d)) | 68)) & ((- a) & 110)) ^ (((((d & 9) | (- d)) | ((- a) & 110)) | a) & (d & 48)))) + (- 155)) + ((a | (- d)) | (~ ((- a) | (- 111))))) + 1) + (((- a) | (- 111)) & (a | (- d))))) & (~ d)), Size: 540, OrigSize: 551, VarNum: 2, IsPoly: false, AlterOrig: 41, AlterDeob: 44, RuleNumber: 162, RuleCount: 61, LinearReduce: 3, SynthReduce: 8, RuleReduce: 540, Time: 62.000000
Name: target_346, Result: ((((e & 1) + (((((((((((((((((((((((((((((((((((((- 116) & (~ e)) | ((- e) | 112)) ^ (((e | d) | (- b)) | 2147483534)) | ((((- b) | (- 116)) & ((e | d) | 2)) | 1)) + ((b & ((- e) | 64)) | ((- d) | (- 71)))) << 1) + ((e & 1) + 71)) - ((((((- 116) & (~ e)) | ((- e) | 113)) ^ (((e | d) | (- b)) | (- 113))) ^ ((((- b) | (- 116)) & ((e | d) | 2)) | 1)) + ((b & ((- e) | 113)) ^ ((- d) | (- 71))))) + ((e - 1) & (~ d))) + (((- e) ^ (- 114)) + 1)) + ((e ^ (- 3)) + 1)) - ((e | 2) ^ d)) + (((((- b) | (- 115)) & ((e | d) | 2)) ^ (- 2)) + 1)) + ((d | 1) ^ ((e | 2) & (~ d)))) + (((e | 2) & (~ d)) | (~ (d | 1)))) + (d | 1)) + (((~ d) & 1) & (e | 2))) + (((- d) & 70) & (~ ((((- e) | 113) | (~ (e | 2))) & (((e | d) | (- b)) | (- 113)))))) + ((((- e) | 113) | (~ (e | 2))) & (((e | d) | (- b)) | (- 113)))) + (((- d) & 70) | ((((- e) | 113) | (~ (e | 2))) & (((e | d) | (- b)) | (- 113))))) - (((- d) & 70) ^ ((((- e) | 113) | (~ (e | 2))) & (((e | d) | (- b)) | (- 113))))) + (((e | 2) ^ ((- e) | 113)) & (~ (d & 1)))) + (d & 1)) + (((e | 2) ^ ((- e) | 113)) | (d & 1))) - (((e | 2) ^ ((- e) | 113)) ^ (d & 1))) + (((- d) ^ 70) | (b | ((- e) | 113)))) + (((- d) ^ 70) & (b | ((- e) | 113)))) + ((e | 2) & ((- e) | 113))) + (((e | d) | (- b)) | (- 113))) + (((- e) | 113) | (~ (e | 2)))) + ((e & (- 71)) ^ 1)) + ((e & 68) | 2)) + 71) + ((- b) & (- 115))) + (- 141)) + ((((- b) | (- 116)) & ((e | d) | 2)) & (- 2)))) + 1) & (- b)), Size: 424, OrigSize: 429, VarNum: 3, IsPoly: false, AlterOrig: 32, AlterDeob: 42, RuleNumber: 162, RuleCount: 3649, LinearReduce: 0, SynthReduce: 0, RuleReduce: 429, Time: 61.000000
Name: target_347, Result: (- ((((((((d & (- b)) | ((- a) & 2147483398)) << 1) | 288) - (((d & (- b)) | 144) ^ ((- a) & (- 106)))) + ((((((((((((((((((((b | (- d)) << 1) | 234) + (((b | (- d)) & (- 117)) ^ (- 118))) + 1) + ((d & (- b)) | (- 145))) + (b ^ (((((b | (- d)) << 1) | (- (b ^ (- d)))) << 1) - (((b | (- d)) << 1) ^ (- (b ^ (- d))))))) + (((- a) ^ (- 106)) + 1)) + (((- d) | 116) & b)) + ((d ^ (- b)) ^ ((- a) | 105))) + (((- a) | 105) | ((~ d) ^ (- b)))) + (d ^ (- b))) + ((d ^ (- b)) & ((- a) | 105))) + (- 221)) + a) + ((b - 1) | d)) - b) + 105) + ((- d) & 116)) + 2)) * (~ b)) ^ ((((b & (- 135)) ^ 1) - b) + (((((((((((((((((((((a | d) | (b | (- 2))) << 1) - ((b | (- 2)) ^ ((a | (- d)) | (- 150)))) + (((- a) & (- 113)) ^ (- 150))) + (((- a) << 1) & (- 492))) + ((d + (~ a)) & (- b))) + ((a ^ 149) + 1)) + (((- a) ^ (- 113)) + 1)) + (d | (b | (- 135)))) + (d & (b | (- 135)))) + ((a | (- 150)) & (d - 1))) - (d + ((a | (- 150)) ^ (- d)))) + 2) + (b & 1)) + (((- a) | 112) ^ 172)) + ((- a) | (- 141))) + 173) + (((- a) | 112) & 172)) + (a & 149)) + 112)))), Size: 302, OrigSize: 304, VarNum: 3, IsPoly: false, AlterOrig: 28, AlterDeob: 34, RuleNumber: 162, RuleCount: 4603, LinearReduce: 0, SynthReduce: 0, RuleReduce: 304, Time: 61.000000
Name: target_348, Result: (((b << 1) | e) + (b << 1)), Size: 9, OrigSize: 37, VarNum: 2, IsPoly: false, AlterOrig: 0, AlterDeob: 1, RuleNumber: 162, RuleCount: 16, LinearReduce: 15, SynthReduce: 0, RuleReduce: 22, Time: 18.000000
Name: target_349, Result: (((- 94) | (64 & (d + 127))) + ((((((((((((((((((((((((((((((((((((((((- 110) | (e | (105 & (d + 127)))) + (- 1)) + ((- 128) & (d - 1))) + (2 | (4 & (e << 1)))) + (~ (2 & e))) + (46 | (d * (- 2)))) + ((((8 & (- d)) | 4) | (2 & e)) << 1)) - ((2 & e) | (8 & (- d)))) + (- 4)) + ((~ (d * e)) & e)) + (d * e)) + (((- d) ^ (- 23)) + 1)) + (d + 1)) + 95) + (((- 110) & e) ^ 75)) + 95) - ((2 & e) + (22 | (- d)))) + (- 127)) + ((e ^ (- 128)) & ((~ (22 | (- d))) & (105 | e)))) + ((- 128) | ((e ^ (- 128)) & ((~ ((- d) | 22)) & (e | 105))))) + ((((e ^ (- 128)) & ((~ (22 | (- d))) & (105 | e))) ^ 127) + 1)) + (77 & ((22 | (- d)) ^ 58))) + (- 96)) + ((- 96) | (((- d) | 22) ^ 58))) + (((22 | (- d)) ^ 101) + 1)) + (30 | (64 & (- d)))) + (- 19)) + ((- 41) | (- d))) + 58) + (((- 23) & (- d)) ^ (- 24))) + (30 | (64 & (- d)))) + ((- 75) | (2 & e))) + (- 77)) + (22 | (- d))) + 51) + ((- e) & (94 | (- d)))) + (58 & (22 | (- d)))) + ((- e) | ((- d) | 94))) + 3)), Size: 279, OrigSize: 280, VarNum: 2, IsPoly: false, AlterOrig: 24, AlterDeob: 31, RuleNumber: 162, RuleCount: 5919, LinearReduce: 0, SynthReduce: 0, RuleReduce: 280, Time: 62.000000
Name: target_35, Result: (((((((((- d) | (- b)) ^ (d | 26)) | ((a & 58) ^ (b | 71))) + ((((- d) | (- b)) ^ (d | 30)) & ((a & 58) ^ (b | 71)))) + (((((((((((((((((((((((b | (~ (a & 56))) - a) + ((a & 58) ^ (- 181))) + ((a << 1) & 20)) + ((d - b) * (~ b))) + ((b ^ (- 72)) + 1)) + ((d | 30) | (~ ((- d) | (- b))))) + ((- d) | (- b))) + 1) + (((- d) | (- b)) & (d | 30))) + 1) + (58 & ((b | 71) & a))) + ((a ^ 58) | 151)) + ((a ^ 58) & 151)) + ((a & 58) ^ ((- d) & (- b)))) + (((- d) & (- b)) | (~ (a & 58)))) + 1) + ((- d) & ((58 & (- b)) & a))) + (- 129)) + (b & (- 72))) + 71) + (d & 30)) + (a & 58))) ^ ((((b & (a - 1)) | (a & 33)) + (a & (((a + 63) & 33) & b))) + (((((((((((((((((d & (- 120)) - (((d & 16) | (- 20)) ^ ((a & 4) | (- 69)))) + (- 2)) + (a * (a ^ b))) - (b ^ (- a))) + (((- d) ^ (- 33)) + 1)) + ((- b) & (~ ((- d) | 32)))) + ((- d) | 32)) + (((- d) | 32) | (- b))) - (((- d) | 32) ^ (- b))) + ((b | (- a)) | 124)) + ((b | (- a)) & 124)) + (d | (- 104))) + ((- d) & (- 33))) + 32) + (a | 37)) - a))) * (((((((- a) | (- 6)) ^ (b & 10)) ^ 1) + (a & 1)) + (a & 1)) + ((((((((((((((((((((((a * 14) | (- 10)) + (((- a) & 5) ^ 4)) + ((((- b) | (- d)) << 1) | (- 66))) - ((- d) | (- 33))) + ((a ^ b) * (a - d))) + (((- a) ^ 5) + 1)) + (((- d) ^ 32) + 1)) + ((b & 10) | (~ ((- a) | (- 6))))) + (b & 10)) + (a | ((- a) | (- 6)))) + (a & ((- a) | (- 6)))) + (d | 23)) + (d & 23)) + (((- d) | (- 33)) | (~ ((- b) | (- 115))))) + (((- b) | (- 115)) & ((- d) | (- 33)))) + 121) + ((- b) & (- 115))) + (b | (- 11))) + 10) + ((- d) & 32)) + (- 31)))) + ((((((((- d) | (- b)) ^ (d | 26)) | ((a & 58) ^ (b | 71))) + ((((- d) | (- b)) ^ (d | 30)) & ((a & 58) ^ (b | 71)))) + (((((((((((((((((((((((b | (~ (a & 56))) - a) + ((a & 58) ^ (- 181))) + ((a << 1) & 20)) + ((d - b) * (~ b))) + ((b ^ (- 72)) + 1)) + ((d | 30) | (~ ((- d) | (- b))))) + ((- d) | (- b))) + 1) + (((- d) | (- b)) & (d | 30))) + 1) + (58 & ((b | 71) & a))) + ((a ^ 58) | 151)) + ((a ^ 58) & 151)) + ((a & 58) ^ ((- d) & (- b)))) + (((- d) & (- b)) | (~ (a & 58)))) + 1) + ((- d) & ((58 & (- b)) & a))) + (- 129)) + (b & (- 72))) + 71) + (d & 30)) + (a & 58))) ^ ((((b & (a - 1)) | (a & 33)) + (a & (((a + 63) & 33) & b))) + (((((((((((((((((d & (- 120)) - (((d & 16) | (- 20)) ^ ((a & 4) | (- 69)))) + (- 2)) + (a * (a ^ b))) - (b ^ (- a))) + (((- d) ^ (- 33)) + 1)) + ((- b) & (~ ((- d) | 32)))) + ((- d) | 32)) + (((- d) | 32) | (- b))) - (((- d) | 32) ^ (- b))) + ((b | (- a)) | 124)) + ((b | (- a)) & 124)) + (d | (- 104))) + ((- d) & (- 33))) + 32) + (a | 37)) - a))) * (b ^ 10))), Size: 759, OrigSize: 762, VarNum: 3, IsPoly: false, AlterOrig: 72, AlterDeob: 80, RuleNumber: 162, RuleCount: 51341, LinearReduce: 0, SynthReduce: 0, RuleReduce: 762, Time: 61.000000
Name: target_350, Result: (((((((((- b) | (- 88)) & a) | (- a)) | 23) + (((- b) | (- 82)) & (a & ((- a) | 23)))) + (((((((((((((((e | 64) ^ (e & ((- e) & 64))) | (- a)) | 23) + (((e | 65) ^ (((- e) & 65) & e)) & ((- a) | 23))) + ((e & ((- e) & 65)) << 1)) - ((- e) & (a * (e ^ b)))) + (((- a) ^ (- 24)) + 1)) + ((- b) ^ 81)) + ((b | 95) & ((- b) | (- 82)))) + ((65 & e) | (- e))) + (a | ((- b) | (- 82)))) + 59) + (95 & b)) + (- 160))) | b) + (((((((e & (- 95)) ^ (b | a)) | ((65 & a) & b)) << 1) - (((65 & a) & b) ^ ((e & (- 95)) ^ (a | b)))) + ((((((((((((((((2147483553 | (e | (- e))) & (135 | (- b))) + (b | ((a | (~ (e & 2147483424))) | (((- b) | (- e)) | 135)))) << 1) - ((((((- 95) | e) ^ (- e)) & (135 | (- b))) + ((b | (a | (~ (e & (- 95))))) ^ (135 | ((- b) | (- e))))) + ((a * (e ^ b)) & (- e)))) + (((- b) ^ (- 136)) + 1)) + ((- 89) | (e | (- b)))) + ((b & a) ^ 65)) + ((- 66) | (b & a))) + 66) + (e & (- 95))) + 1) + (((a | b) & (- 95)) & e)) + 55) - a) + (- 160))) & b)), Size: 283, OrigSize: 283, VarNum: 3, IsPoly: false, AlterOrig: 20, AlterDeob: 20, RuleNumber: 162, RuleCount: 3295, LinearReduce: 0, SynthReduce: 0, RuleReduce: 283, Time: 62.000000
Name: target_351, Result: (((((((((((((((((((((150 + (2 * a)) + (((- 32) | ((16 & (- d)) | d)) ^ ((- a) & ((- d) & 32)))) + (((- a) & ((- d) & 32)) << 1)) + (((- 6) & (- d)) ^ (- 252))) + (((- 268) & ((- d) << 1)) ^ 246)) + ((- 72) | (((a + 127) | ((- d) & 123)) & (((- d) & 123) ^ (- a))))) + ((((- d) & 123) ^ (- a)) & ((- 72) & (((- d) & 123) | (a - 1))))) + (- (d + (d ^ ((a << 1) ^ (a + (- 1))))))) + (1 & d)) + (31 & (d | ((- d) & 16)))) + ((d | (16 & (- d))) ^ 31)) + ((((- 6) & (- d)) ^ 127) | (37 & (- a)))) + ((~ (37 & (- a))) ^ (((- 6) & (- d)) ^ 127))) + ((- d) & (d & 16))) + ((- 108) | (- d))) + ((- 37) | (d | (- d)))) + ((d - 5) & 5)) + (((- d) | d) ^ 37)) + ((- d) & ((- a) & 123))) + (37 & ((- d) | d))) + (37 | (- a))), Size: 209, OrigSize: 221, VarNum: 2, IsPoly: false, AlterOrig: 23, AlterDeob: 31, RuleNumber: 162, RuleCount: 4026, LinearReduce: 10, SynthReduce: 1, RuleReduce: 210, Time: 62.000000
Name: target_352, Result: ((((((((- c) | (- 32)) & ((b & 4) | (- 141))) & ((- b) | (- 142))) | ((- b) & 26)) + ((((- 32) | (- c)) & (- 142)) & (- b))) + ((((((((((((1 | (((((b & 4) | (((- b) | (- 152)) & ((- c) | (- 32)))) | 19) + (((c * 126) & 64) | (- 108))) + (((- c) & (- 32)) ^ 53))) + ((- b) | (((((b & (- c)) << 1) + (~ (b & (- c)))) ^ 1) + (2 & (~ ((b & (- c)) << 1)))))) + ((b & 86) ^ 140)) + 141) + (b & 4)) + ((- 6) | ((- b) | (- c)))) + (((- b) & (- 134)) ^ (c & (- 6)))) + ((~ ((- b) & (- 134))) | c)) + 1) + (((- b) & c) & (- 134))) + ((c | (- 6)) | (b | 86))) + ((86 | b) & ((- 6) | c)))) & ((((c | (- 115)) | ((- c) & 64)) + ((((- 115) | c) & (- 188)) & (- c))) + ((((((((((((((((((((b * 126) & 72) | 2) | (c & 1)) + (((- b) & 37) ^ (- 2))) + ((b - ((b << 1) | c)) * (c - b))) + ((- b) ^ 37)) + ((- 38) | (- b))) + 37) + ((- 156) | ((- c) & 153))) + (98 | b)) + (- 22)) + ((- 35) | (- c))) + 115) + ((- 99) | b)) + 98) + (c & 115)) + (- 37)) + (c ^ 115)) + 2))), Size: 278, OrigSize: 279, VarNum: 2, IsPoly: false, AlterOrig: 18, AlterDeob: 29, RuleNumber: 162, RuleCount: 2974, LinearReduce: 0, SynthReduce: 0, RuleReduce: 279, Time: 61.000000
Name: target_353, Result: ((d * (((((- 105) & d) ^ 55) + (128 | (32 & (d << 1)))) + (((((((((((((((((((((((((((((((((- 3) | (((- d) | (- b)) | d)) + ((121 | (d | ((- d) & 2))) & ((- 19) | (d | (- b))))) + (16 | (((7 & d) | ((3 & d) ^ 2147483571)) << 1))) + (((3 & d) ^ (8 | (7 & d))) ^ 76)) + 1) + (2 & (d << 1))) - (1 & d)) + ((d + 1) | (b * (- 2)))) + (((((d ^ (- 86)) + 1) + (170 | (d << 1))) + (- 84)) & (b * (- 2)))) + ((d ^ (- 105)) + 1)) + (((- b) ^ 127) + 1)) + ((((- 128) | (- b)) ^ (- 70)) + 1)) - (((104 | d) + ((- 128) | (58 & (- b)))) + ((44 & (- b)) ^ 40))) + (- 81)) + (((- 88) & ((- b) | (- 128))) | (58 & (- b)))) + ((- 88) & ((- 128) | (- b)))) + (((d & (- 105)) ^ 105) & ((- 59) | (- b)))) + ((15 & (d | 104)) | ((1 & d) ^ (- 69)))) - (((1 & d) ^ (- 69)) ^ (15 & (104 | d)))) + (((- d) | 10) | ((((- d) & 10) | 81) & (d | 104)))) + ((104 | d) & ((10 | (- d)) & (81 | ((- d) & 10))))) + 69) + (44 & (((- 128) | (- b)) ^ (- 69)))) + ((- 69) & ((- 128) | (- b)))) + (68 | (1 & d))) + (- 146)) + (44 | ((((- b) | (- 128)) ^ (- 69)) | ((- 110) & ((- b) | (- 128)))))) + (1 & d)) + (81 | (44 & (((- b) | (- 128)) ^ (- 69))))) + ((- 60) | (- b))) + ((- 8) | d)) + 16))) + (d * b)), Size: 338, OrigSize: 338, VarNum: 2, IsPoly: false, AlterOrig: 23, AlterDeob: 36, RuleNumber: 162, RuleCount: 7870, LinearReduce: 0, SynthReduce: 0, RuleReduce: 338, Time: 61.000000
Name: target_354, Result: (~ ((((((- d) | 189) | (((d - 1) & (~ d)) | (~ (d & (- 256))))) + (((~ (d & (- 75))) | ((((~ d) ^ ((- a) & 70)) & ((- d) ^ (- 256))) & (((a & 4) | ((- a) & 70)) ^ (- 124)))) & (189 | (- d)))) + ((((((((((((((((((((((((((((((((d & (- 75)) | ((- a) & 70)) << 1) + ((- 142) | (a * 254))) - ((((- a) & 70) ^ (d & (- 75))) + ((- a) & 70))) + 72) + ((- 142) | (((a + 127) | (d ^ 4)) << 1))) - (((d ^ (- 75)) | ((a + 127) | (- 71))) ^ ((((- 71) | (a + 127)) & 125) & a))) + (2 | (((a & 124) | ((- a) & 70)) << 1))) + (a * ((((((- d) | a) << 1) - (a ^ (- d))) + (- 91)) + (((182 | (d << 1)) + (d & 91)) - ((91 | d) + d))))) + (77 | (a & (- 126)))) - (((a & 125) ^ ((- a) & 70)) + ((((- d) & ((- a) ^ 66)) & (- 190)) ^ (74 | d)))) + ((a & 49) + 75)) + (((((- d) & (- 190)) | ((- a) ^ 70)) ^ (- 2)) + 1)) - (((- a) & 70) | ((((- d) & ((- a) & ((- 76) & (~ d)))) & (- 256)) | 1))) + ((((((a & 76) | ((- a) & 70)) ^ (- 50)) & ((- d) ^ (- 190))) ^ (((- a) & 70) ^ (d ^ (- 75)))) | (((((- d) & ((- a) & ((- 76) & (~ d)))) & (- 256)) | 1) | ((- a) & 70)))) + ((((- a) & 70) | ((((- d) & ((- a) & ((- 76) & (~ d)))) & (- 256)) | 1)) & ((((((- a) & 70) | (a & 76)) ^ (- 50)) & ((- d) ^ (- 190))) ^ (((- a) & 70) ^ (d ^ (- 75)))))) + ((d & (- 75)) ^ (((d ^ (- 75)) & ((- d) ^ (- 190))) & ((((- a) & 70) | (a & 76)) ^ (- 50))))) + (1 | ((a & 49) ^ (- 76)))) + (1 | (((- a) ^ 70) | ((- d) & (- 190))))) + ((((- d) & (- 190)) | ((- a) ^ 70)) & (- 2))) + (1 | (((- d) & ((- a) & ((- 76) & (~ d)))) & (- 256)))) + (- 1)) + ((~ ((((a & 76) | ((- a) & 70)) ^ (- 50)) & ((- d) ^ (- 190)))) | (((- a) & 70) ^ (d ^ (- 75))))) + (((((- a) & 70) | (a & 76)) ^ (- 50)) & ((- d) ^ (- 190)))) + ((((((d ^ (- 75)) & 70) & (- a)) | 49) | ((((- a) & (- 190)) & (- d)) | (d | 74))) | ((((a & 76) | ((- a) & 70)) ^ (- 50)) | ((- d) ^ (- 190))))) + ((49 | (((d ^ (- 75)) & 70) & (- a))) & ((d | 74) | (((- a) & (- 190)) & (- d))))) + 74) + (1 | ((a & 49) ^ (- 76)))) + ((((- d) ^ (- 190)) | (((a & 76) | ((- a) & 70)) ^ (- 50))) & (((((- a) & (- 190)) & (- d)) | (d | 74)) | ((((d ^ (- 75)) & 70) & (- a)) | 49)))) + 2) + (d & (- 75)))) & d)), Size: 610, OrigSize: 619, VarNum: 2, IsPoly: false, AlterOrig: 30, AlterDeob: 59, RuleNumber: 162, RuleCount: 11707, LinearReduce: 0, SynthReduce: 0, RuleReduce: 619, Time: 62.000000
Name: target_355, Result: ((((((((75 & (- c)) ^ ((- 184) & c)) ^ 1) + (1 & c)) + (1 & c)) + ((((((((((((((((((((((((1 & c) + (~ (75 & (- c)))) + (1 & c)) + ((- 184) | (c | ((b | 35) ^ (37 & d))))) + (((99 | b) ^ (d & 109)) & ((- 184) | c))) + ((- 58) | (b << 1))) + (((- 100) & b) ^ 63)) + (2 | (148 & (c * 254)))) + (((- d) | (- b)) << 1)) - ((- b) ^ (- d))) + ((c * (((c | d) << 1) - (c ^ d))) | b)) + ((d ^ 109) ^ (75 | (- c)))) + (((- c) | 75) | (d ^ (- 112)))) + (d ^ 109)) + ((75 | (- c)) & (d ^ 109))) + ((~ (75 & (- c))) | ((- 184) & c))) + ((- c) & ((c & (- 184)) & 75))) + ((~ (b | 99)) | (109 & d))) + (109 & (d & (99 | b)))) + (- 6)) + ((- 110) | d)) + 109) + (99 & b)) + 3)) * ((((- 129) | ((- c) & (- d))) + (19 | ((- d) & ((- 160) & (- c))))) + ((((((((((((((((((((((- d) & (143 & (- c))) ^ (140 & ((- d) ^ (- c)))) + (((- 2) | b) ^ (140 & ((- d) ^ (- c))))) + ((((- d) & b) ^ 3) + 1)) + ((- 141) | ((- d) ^ (- c)))) + ((((- d) ^ (- c)) ^ 140) + 1)) + (((- c) & (- d)) ^ 143)) + ((- 144) | ((- c) & (- d)))) + 144) + ((- d) & ((- 32) & (- c)))) + (((- c) & (- d)) ^ (- 32))) + 32) + ((d & b) << 1)) + (b & (3 & (- d)))) + (- 4)) + ((- 2) & (- b))) + (- 27)) + c) + (b ^ d)) + ((- d) | b)) + (140 & ((- d) ^ (- c)))))) + (((((((75 & (- c)) ^ ((- 184) & c)) ^ 1) + (1 & c)) + (1 & c)) + ((((((((((((((((((((((((1 & c) + (~ (75 & (- c)))) + (1 & c)) + ((- 184) | (c | ((b | 35) ^ (37 & d))))) + (((99 | b) ^ (d & 109)) & ((- 184) | c))) + ((- 58) | (b << 1))) + (((- 100) & b) ^ 63)) + (2 | (148 & (c * 254)))) + (((- d) | (- b)) << 1)) - ((- b) ^ (- d))) + ((c * (((c | d) << 1) - (c ^ d))) | b)) + ((d ^ 109) ^ (75 | (- c)))) + (((- c) | 75) | (d ^ (- 112)))) + (d ^ 109)) + ((75 | (- c)) & (d ^ 109))) + ((~ (75 & (- c))) | ((- 184) & c))) + ((- c) & ((c & (- 184)) & 75))) + ((~ (b | 99)) | (109 & d))) + (109 & (d & (99 | b)))) + (- 6)) + ((- 110) | d)) + 109) + (99 & b)) + 3)) * ((- 4) | ((- d) & b)))), Size: 559, OrigSize: 563, VarNum: 3, IsPoly: false, AlterOrig: 51, AlterDeob: 63, RuleNumber: 162, RuleCount: 37186, LinearReduce: 0, SynthReduce: 0, RuleReduce: 563, Time: 61.000000
Name: target_356, Result: ((((- 19) | (((- d) | (- e)) | (~ d))) + (d & (1 & (~ e)))) + (((((((((((((((((((((((((((((((1 & d) | (((((- d) | 40) & (e & ((d & 30) ^ 40))) | 1) + (((((- d) | (- e)) | (- 20)) & ((d & 22) | 32)) | 1))) + ((- 328) | ((((3 & (- e)) ^ 162) | (- d)) << 1))) + ((((d & e) + (- 1)) ^ 1) - (2 | (((d & e) << 2) + ((~ (e & d)) << 1))))) + (((- d) ^ 23) + 1)) + ((((((- 24) | (- d)) & e) ^ (31 & d)) ^ 41) + 1)) - (((((- 32) & d) ^ ((- 24) | (- d))) + (e ^ ((- 100) & ((- 24) | (- d))))) + ((~ (((- 24) | (- d)) & (- 100))) & e))) + ((- 100) & ((- 24) | (- d)))) + (1 | ((- 100) & ((- d) | (- 24))))) + (~ ((- 100) & ((- 24) | (- d))))) + ((- 2) | (d & e))) + (- 164)) + (55 & ((- 32) | d))) + (((~ (((- 24) | (- d)) & (- 100))) & e) << 1)) + ((55 & ((- 32) | d)) ^ (165 | (((- d) | (- 24)) | (- e))))) + (e ^ ((- 24) | (- d)))) + 55) + ((- 9) | d)) - (55 & ((- 32) | d))) + (- 2)) + (((- 100) & ((- d) | (- 24))) | e)) + ((~ e) | ((- d) | (- 24)))) + ((- e) & ((- 24) | (- d)))) + ((- 2) | (((23 & ((- d) | (- e))) ^ ((- d) | (- 4))) ^ (- 179)))) + ((- 24) | d)) + (((23 & ((- e) | (- d))) ^ ((- 4) | (- d))) ^ (- 180))) + (1 & (((((- e) | (- d)) & 23) ^ ((- 4) | (- d))) ^ (- 179)))) + ((- 166) & ((- e) | ((- d) | (- 24))))) + (268 | (e & (1 & d)))) + (((d | (- 32)) ^ 55) | ((((- d) | (- 24)) & e) ^ 1))) + 5)), Size: 383, OrigSize: 383, VarNum: 2, IsPoly: false, AlterOrig: 25, AlterDeob: 41, RuleNumber: 162, RuleCount: 8543, LinearReduce: 0, SynthReduce: 0, RuleReduce: 383, Time: 62.000000
