Name: target_10, Result: ((((x | (((((y & (- y)) << 1) | (- 8)) + ((((y & (- y)) & (- 77)) ^ 7) + 1)) + ((((y * (- 2)) + ((- x) ^ x)) - (((- y) & (~ (76 & y))) + (x ^ (- x)))) + (y | (- y))))) ^ (x & ((((y & 10) ^ 135) + ((y << 1) & 4)) + ((((((((y * (- 2)) - ((128 & (~ y)) & (- y))) + ((y & 53) | 10)) + ((y | (- y)) | (- 129))) + (((y & 64) | (- 194)) & (y | 127))) + ((- x) ^ x)) - (x ^ (- x))) + (- 78))))) + (x & ((((y | (- y)) | 1) + ((y | (- y)) & ((y & (- y)) | 1))) + ((((((((y & 1) | (x ^ 3)) << 1) | (- 152)) + ((x ^ ((y & 1) | (- 76))) ^ 76)) + 1) + ((x << 1) | 152)) - (x + y))))) + ((((((((((((((((x << 1) & 136) | 82) - (x & 76)) + (- 32)) + (((x << 1) & 290) ^ (- 306))) + ((x & (- 77)) ^ 190)) + 1) + (((x << 1) & 24) ^ (- 18))) + 2) + ((x << 1) | (- 6))) + ((((x << 1) & 8) | (- 270)) & ((x << 1) | (- 72)))) + 423) - (x + y)) & (x | (((((- y) | (1 ^ y)) ^ (- 78)) + ((0 & 1) << 1)) + (((((((- y) | 1) + (((- y) ^ y) | 152)) + (x | (- x))) + (x & (- x))) + (y & (- y))) + (- 76))))) & x)), Size: 296, OrigSize: 323, VarNum: 2, IsPoly: false, AlterOrig: 22, AlterDeob: 32, RuleNumber: 185, RuleCount: 162, LinearReduce: 3, SynthReduce: 24, RuleReduce: 296, Time: 61.000000
Name: target_132, Result: (((~ 1) * ((~ 0) * ((~ 5) | (y ^ x)))) + (- (((((y << 1) | (- 28)) + (((y & 45) ^ 31) + 1)) + (((((((((y & 64) | (- y)) << 1) | (- 132)) + (- ((((y & 64) | (- y)) | (- 66)) ^ ((y & (- 110)) | ((- y) & (- 66)))))) + ((y & (- 46)) & (- y))) + ((- x) ^ x)) + (- (x ^ (- x)))) + 56)) ^ (((x | (- 9)) + (((((((((((((x & 8) | (- 59)) + (x & 1)) + (x | (- 3))) + 28) + ((((x << 1) & 4) | (- 22)) ^ ((x & 3) ^ (- 114)))) + (((((x << 1) & 4) | (- 22)) & ((x & 3) ^ (- 114))) << 1)) + 38) + ((x | y) | (- (x & y)))) + ((x | y) & (- (x & y)))) + 184) + (- x)) + ((x ^ 11) + 1))) + (- 55))))), Size: 174, OrigSize: 317, VarNum: 2, IsPoly: false, AlterOrig: 35, AlterDeob: 26, RuleNumber: 185, RuleCount: 1371, LinearReduce: 0, SynthReduce: 135, RuleReduce: 182, Time: 62.000000
Name: target_1320, Result: ((((z ^ ((((((y & 10) | (z & 100)) << 1) | 2) + ((((y & 10) | (z & 101)) ^ (- 2)) + 1)) + ((((((((((((((((((((((((((((((((((x | (- z)) << 1) | (- 148)) - ((x | 20) ^ ((- z) | (- 94)))) + ((z & 32) | 31)) + 18) + (((x & (- 21)) | (y & 10)) << 1)) - ((x & (- 21)) ^ (y & 10))) + (~ (x & y))) + (((- z) ^ 93) + 1)) + ((y ^ 79) + 1)) - (((- z) & 93) ^ ((- z) | (- 94)))) + (((y & 79) ^ (- 19)) + 1)) + ((- y) ^ 101)) + ((- y) | (- 102))) + 101) + ((- y) & 101)) + ((- x) | 44)) + ((- x) & 44)) + ((y & 79) ^ (- 63))) + ((y & 75) ^ 62)) + (- 21)) + ((y & 75) ^ 42)) + ((- z) | (- 94))) + ((z | (- 70)) ^ (z & 101))) + (- 153)) + ((z & 101) | (~ (z | (- 70))))) + (z | (- 70))) + (z ^ 101)) + ((y & 77) | 16)) + (- 94)) + (y | (- 78))) + (x ^ (- 21))) + 4))) & t) | (~ ((((((((x | 20) & ((- y) | 48)) << 1) & 104) - (((x | 20) & ((- y) | 48)) & 52)) + ((((((((((((((((((((((((((z | (- x)) + (((- y) & 80) | (- 244))) + ((y | z) & (((y + 127) & 80) | 163))) + ((((x & 162) | (- z)) << 1) | 138)) + (x ^ (y ^ z))) - ((((- z) | 69) ^ (x & 163)) + (y ^ z))) + ((x ^ 163) + 1)) + (((- z) ^ (- 70)) + 1)) + (((y & (~ z)) ^ (- 48)) + 1)) - (z ^ (- x))) + ((((- y) & 112) ^ 208) | (z | (- x)))) + ((((- y) & 112) ^ 208) & (z | (- x)))) + ((((x | (- 184)) & ((- y) | 64)) | 52) ^ ((- z) & (- 70)))) + (((- z) & (- 70)) | (~ (((x | (- 184)) & ((- y) | 64)) | 52)))) + (((x | (- 184)) & ((- y) | 64)) | 52)) + 1) + ((((x | (- 184)) & ((- y) | 64)) | 52) & ((- z) & (- 70)))) + ((y | z) | (((- y) & 80) | (- 244)))) - ((y | z) ^ (((- y) & 80) | (- 244)))) + ((y & (~ z)) & (- 48))) + 47) + ((y & (~ z)) | 47)) + 69) + ((- y) | (- 81))) + (- 163)) + ((x | (- y)) | (- 132)))) | (x & y)) | t))) * (- 3)), Size: 493, OrigSize: 493, VarNum: 4, IsPoly: false, AlterOrig: 39, AlterDeob: 49, RuleNumber: 185, RuleCount: 2080, LinearReduce: 0, SynthReduce: 0, RuleReduce: 493, Time: 64.000000
Name: target_1321, Result: (((((((143 ^ ((y | (- y)) & (- 143))) + (y & 1)) + (y & 1)) + (((((((((((((- y) ^ y) & 16) | (- 212)) + (105 ^ ((y | (- y)) & 142))) + ((103 ^ (z & 119)) | (- z))) + ((103 ^ (z & 119)) & (- z))) + ((~ z) | 119)) + ((z << 1) | 32)) + (y & (- y))) + (- 171)) - ((((z ^ x) & (~ (y | t))) | (((x & (y | (~ z))) ^ y) & t)) << 1)) + 1)) | (((((x & (~ y)) ^ z) & (~ t)) | ((z | (~ (x | y))) & t)) * (- 7))) + (((((z ^ x) & (~ (y | t))) | (((x & (y | (~ z))) ^ y) & t)) * (- 2)) | (((((x & (~ y)) ^ z) & (~ t)) | ((z | (~ (x | y))) & t)) * (- 7)))) - (((((y ^ (x & (y | (~ z)))) & t) | ((x ^ z) & (~ (y | t)))) * (- 2)) ^ ((((z | (~ (x | y))) & t) | ((z ^ (x & (~ y))) & (~ t))) * (- 7)))), Size: 209, OrigSize: 214, VarNum: 4, IsPoly: false, AlterOrig: 9, AlterDeob: 16, RuleNumber: 185, RuleCount: 49, LinearReduce: 0, SynthReduce: 0, RuleReduce: 214, Time: 61.000000
Name: target_1322, Result: ((t & (((((y & (- z)) & ((- x) & 8)) | (- 27)) + ((y & (- z)) & ((- x) & 64))) + ((((((((((((- x) & (- 73)) ^ (- 73)) + ((((((((((((((((((- x) & 72) ^ (z | (- 39))) | (- y)) | x) | 34) + ((x | ((- y) | (- 77))) & (((- x) & 72) ^ (z | (- 39))))) + (((y & (- z)) & 104) ^ ((- x) & 72))) + (z | (x & y))) + ((z ^ 38) + 1)) + (((- y) ^ 76) + 1)) + ((y & (- z)) ^ 104)) + ((y & (- z)) | (- 105))) + 105) + (x & ((- y) | (- 77)))) + ((- x) ^ 72)) + ((- x) & 72)) + ((- x) | 72))) + ((- x) & 72)) + 1) + (z & 38)) + (- 72)) + ((- y) & 76)) + (- 77)) + (y | (- z))) + ((y & (- z)) & ((- x) & 72))))) | (~ (t | ((((((- y) & (- 237)) | (((x & (- 104)) ^ (- 104)) & (- z))) | 96) + (((- y) & (- 240)) & (((x & (- 104)) ^ (- 104)) & (- z)))) + ((((((((((((((((((((((((((x & (- 240)) | 140) + (x & 136)) + (- 2)) + (((z & 96) | ((- x) & 32)) | 1)) + (x ^ (((y | z) << 1) - (z | y)))) + ((x ^ (- 104)) + 1)) + (((- y) ^ (- 97)) + 1)) + ((z ^ 96) + 1)) + (y | ((- x) ^ (- 199)))) + (y & ((- x) ^ (- 199)))) + (x | 103)) + ((x | 103) | (- z))) - ((x | 103) ^ (- z))) + ((- y) | 236)) + ((((- y) & (- 97)) ^ (- 237)) + 1)) + ((z | (- 97)) & (~ ((- x) & (- 199))))) + ((- x) & (- 199))) - ((z | (- 97)) ^ ((- x) & (- 199)))) + (- 43)) + ((- x) | 198)) + (- 198)) + ((- y) & (- 97))) + 103) + (z & 96)) + (- 97)))))), Size: 378, OrigSize: 383, VarNum: 4, IsPoly: false, AlterOrig: 34, AlterDeob: 40, RuleNumber: 185, RuleCount: 2200, LinearReduce: 5, SynthReduce: 0, RuleReduce: 378, Time: 64.000000
Name: target_1323, Result: (((t & (y & (x | z))) | ((((((((- z) | 16) & (- x)) | 77) + ((((- z) | 9) & (- x)) & 77)) + ((((((((((((((((((((((((((((((((((- z) ^ z) | 118) - ((z | (- z)) | 59)) + ((((- y) & (- 78)) | (((- z) & (- 3)) ^ 2147483620)) << 1)) + (((x << 1) & (- 152)) | 4)) - (x & (- 76))) + (- 2)) + ((z ^ x) | (~ y))) + (((- y) ^ (- 78)) + 1)) + (((- z) ^ 27) + 1)) + ((y ^ (- 2)) + 1)) + (((((- z) & (- 60)) | (z | 58)) ^ (- 2)) + 1)) + ((z & 8) | (- 76))) + (((((- z) & (- 3)) ^ ((- y) & (- 78))) ^ 27) & (~ (((- z) | 25) & (- x))))) + (((((- z) & (- 3)) ^ ((- y) & (- 78))) ^ 27) | (((- z) | 25) & (- x)))) - (((((- z) & (- 3)) ^ ((- y) & (- 78))) ^ 27) ^ (((- z) | 25) & (- x)))) + (y | (- 59))) + (y & (- 60))) + (- 2)) + ((((- z) & (- 3)) ^ (- 26)) | (((- z) & (- 26)) & (z | 58)))) + ((((- z) & (- 3)) ^ (- 26)) & (((- z) & (- 26)) & (z | 58)))) + (- 127)) + (y & (- 2))) + (((- z) | (- x)) | 25)) + ((x ^ (- 80)) & ((z & 8) | (- 77)))) + 77) + ((x | ((z & 8) | (- 77))) ^ 4)) + (((z | 58) | (- z)) | 1)) + (x | 75)) + 50) + ((z & 58) ^ 76)) + ((- y) | 77)) + 4)) ^ x) & (~ t))) << 1), Size: 319, OrigSize: 330, VarNum: 4, IsPoly: false, AlterOrig: 25, AlterDeob: 31, RuleNumber: 185, RuleCount: 230, LinearReduce: 9, SynthReduce: 0, RuleReduce: 321, Time: 65.000000
Name: target_1324, Result: (- ((~ (((x & (y | z)) ^ y) | t)) | (((y & (~ x)) | ((((- 33) ^ y) + (64 ^ ((y << 1) & (- 188)))) + ((((((((((((((((((((((((((((((((((((((y & 61) | (53 ^ (x & 53))) << 1) | (- 380)) + ((- 54) ^ ((x & 53) ^ ((y & 61) | (- 190))))) + 1) + ((((z & (- y)) | (y & 112)) << 1) | (- 228))) + ((z * (- 2)) | 248)) + (x | (z ^ y))) - (((((y & 124) | (- 126)) ^ ((z & (- y)) | (- 116))) + ((- z) & (- 125))) + (x & (z ^ y)))) + ((93 ^ (- x)) + 1)) + (((- 125) ^ (- z)) + 1)) - ((((- x) | (- 94)) ^ (z | (- y))) + (((z | (- y)) & (~ ((- x) | (- 94)))) ^ ((- z) & (- 125))))) + 1) + (y | (- 125))) + ((124 ^ (y & 125)) + 1)) + ((- 29) ^ (x & 32))) + 178) + ((((y & 61) | (- 190)) & ((~ x) | (- 22))) | ((z & (- y)) & (- 116)))) + ((((~ x) | (- 22)) & ((z & (- y)) & (- 244))) & ((y & 61) | (- 190)))) + (- 11)) + (x & (- 11))) + (((- z) & (- 125)) & (((- x) | (- 94)) | (~ (z | (- y)))))) + ((z | (- y)) & (~ ((- x) | (- 94))))) + ((z | (- y)) | ((- x) | (- 94)))) + ((- 64) ^ x)) + (x | 10)) + ((- x) & 93)) + (y & 64)) + 1) + (((~ x) | (- 22)) ^ ((y & 61) | (- 190)))) + 12) + ((- x) & 93)) + 127) + (((~ x) | (- 22)) | (~ y))) + 1) + (((- z) & (- 125)) | ((z | (- y)) & (~ ((- x) | (- 94)))))) + (- 94)))) & t))), Size: 350, OrigSize: 359, VarNum: 4, IsPoly: false, AlterOrig: 23, AlterDeob: 36, RuleNumber: 185, RuleCount: 86, LinearReduce: 8, SynthReduce: 0, RuleReduce: 351, Time: 61.000000
Name: target_1325, Result: (((((((((z | (- z)) ^ 2147483591) | (z & (- z))) << 1) + (((z ^ (- z)) ^ 56) + 1)) + (((((((((282 | (((y & (- y)) << 1) & 36)) + (((y & (- y)) & 19) ^ (- 142))) + 1) + (112 | ((- z) ^ z))) + 1) + (19 | (y & (- y)))) + ((- y) | y)) + (- 216)) + (((t & (y | (~ z))) | ((y | (~ (x | (~ z)))) & (~ t))) * 5))) ^ (((((z & (~ (y ^ x))) ^ x) & t) | ((y & (x | (~ z))) & (~ t))) * (- 11))) + (((((x ^ (z & (~ (y ^ x)))) & t) | ((y & (x | (~ z))) & (~ t))) * (- 11)) & (((t & (((18 ^ (((y | (~ z)) << 1) & (- 4))) + (((- 10) ^ (y | (~ z))) + 1)) + ((((y | (~ z)) << 1) | (- 18)) + 9))) | ((y | (~ (x | (~ z)))) & (~ t))) * 5))) + (((((x ^ (z & (~ (y ^ x)))) & t) | ((y & (x | (~ z))) & (~ t))) * (- 11)) & (((t & (((70 ^ ((y | (~ z)) & (- 57))) + ((- 119) ^ (y | (~ z)))) + (((((((y | (~ z)) << 1) | (- 157)) + 136) - (y | (~ z))) + (y | (~ z))) + (70 ^ ((y | (~ z)) & (- 57)))))) | ((y | (~ (x | (~ z)))) & (~ t))) * 5))), Size: 275, OrigSize: 277, VarNum: 4, IsPoly: false, AlterOrig: 8, AlterDeob: 16, RuleNumber: 185, RuleCount: 58, LinearReduce: 0, SynthReduce: 0, RuleReduce: 277, Time: 72.000000
Name: target_1326, Result: ((((((- 37) ^ ((z & (- z)) & (- 23))) + ((((((((((((((z & (- z)) << 1) & (- 110)) | 73) + (((- z) ^ z) | (- 62))) + (~ ((((z & (- z)) & 16) | (- 31)) ^ (z | (- z))))) + (((- 19) ^ ((z & (- z)) & (- 21))) & ((z & (- z)) | (- 5)))) + ((- y) ^ y)) - ((- y) ^ y)) + (x | (- x))) + (x & (- x))) + 19) + (((((y ^ x) | (z ^ x)) & (~ t)) | (((x & (z | (~ y))) ^ y) & t)) * (- 5))) + ((z & (- z)) & (- 23)))) | ((((x & (y | z)) & (~ t)) | ((x | (z | (~ y))) & t)) * (- 7))) + ((((((y ^ x) | (z ^ x)) & (~ t)) | (((x & (z | (~ y))) ^ y) & t)) * (- 5)) | ((((x & (y | z)) & (~ t)) | ((x | (z | (~ y))) & t)) * (- 7)))) - (((((y ^ (x & (z | (~ y)))) & t) | (((x ^ y) | (x ^ z)) & (~ t))) * (- 5)) ^ ((((x | (z | (~ y))) & t) | ((x & (y | z)) & (~ t))) * (- 7)))), Size: 233, OrigSize: 237, VarNum: 4, IsPoly: false, AlterOrig: 8, AlterDeob: 23, RuleNumber: 185, RuleCount: 51, LinearReduce: 0, SynthReduce: 0, RuleReduce: 237, Time: 61.000000
Name: target_1327, Result: ((((~ (x | (y | (z | t)))) * (- 6)) ^ ((((x | (- x)) ^ 49) + ((((- x) ^ x) & 122) ^ 24)) + ((((((((- x) ^ x) | (- 25)) + (y | (- y))) + (y & (- y))) + (x & (- x))) + (- 48)) + ((((y ^ z) & (~ ((x & y) | t))) | (((x | y) & (((y | z) ^ (- (y & z))) + (~ (((y | z) | (- (y & z))) << 1)))) & t)) * (- 2))))) + ((((~ (x | (y | (z | t)))) * (- 6)) & ((((y ^ z) & (~ ((x & y) | t))) | (((x | y) & (((y | z) ^ (- (y & z))) + (~ (((y | z) | (- (y & z))) << 1)))) & t)) * (- 2))) << 1)), Size: 149, OrigSize: 153, VarNum: 4, IsPoly: false, AlterOrig: 15, AlterDeob: 20, RuleNumber: 185, RuleCount: 44, LinearReduce: 0, SynthReduce: 0, RuleReduce: 153, Time: 72.000000
Name: target_1328, Result: (((((z & (~ (y ^ x))) ^ x) & t) | (~ (t | ((((z * (- 2)) | 26) - (((- z) | 13) ^ (z & 1))) + (((((((((((((((((((((((((((((((y | 2147483570) & (- z)) | ((((x | (z + 127)) | (~ ((- z) & 64))) | y) & ((- z) | 13))) + ((z | (x | ((- z) & (~ y)))) | 2147483646)) + (((y | (- 74)) ^ (- x)) | (z | (- y)))) + ((y | ((- z) & 64)) | 2147483574)) << 1) - (((((z | (- 2)) ^ ((((y | (~ ((- z) & 64))) & (x | ((- z) ^ (- 14)))) ^ (- 180)) & (((y & 73) ^ 73) | (- x)))) + ((((- z) & (- 14)) & (y | (- 74))) ^ ((((x | (z + 127)) | (~ ((- z) & 64))) | y) & ((- z) | 13)))) + (((y | (- 74)) ^ (- x)) ^ (z | (- y)))) + ((- z) & (- 14)))) + ((x ^ z) | (((y | (- (x & y))) | x) + ((x | y) & (- (x & y)))))) + ((y ^ 73) + 1)) - ((z ^ (- y)) + (x ^ ((- z) ^ (- 14))))) + (((x & ((- z) ^ 13)) ^ 13) + 1)) + ((((y | (~ ((- z) & 64))) & (x | ((- z) ^ (- 14)))) & (- 180)) ^ 166)) + ((((y | (~ ((- z) & 64))) & (x | ((- z) ^ (- 14)))) & (- 180)) | (- 167))) + 167) + ((x | ((- z) ^ (- 14))) & 4)) + ((((y | (~ ((- z) & 64))) & (x | ((- z) ^ (- 14)))) ^ (- 180)) ^ ((~ (y | (- 74))) | (- x)))) + ((((y | (~ ((- z) & 64))) & (x | ((- z) ^ (- 14)))) ^ 179) | ((~ (y | (- 74))) | (- x)))) + (((y | (~ ((- z) & 64))) & (x | ((- z) ^ (- 14)))) ^ (- 180))) + 1) + ((z | (((y | (~ ((- z) & 64))) & (x | ((- z) ^ (- 14)))) & (- 180))) ^ 1)) + (z & (((y | (~ ((- z) & 64))) & (x | ((- z) ^ (- 14)))) & (- 180)))) + (- 1)) + ((- z) | (- 14))) - ((- z) & (- 14))) + ((x & ((- z) ^ 13)) & 13)) + 78) + ((- y) & (~ z))) + 1) + ((y | (- 74)) & (- x))) + ((x & ((- z) ^ 13)) | (- 14))))))) * 7), Size: 454, OrigSize: 454, VarNum: 4, IsPoly: false, AlterOrig: 32, AlterDeob: 41, RuleNumber: 185, RuleCount: 1978, LinearReduce: 0, SynthReduce: 0, RuleReduce: 454, Time: 67.000000
Name: target_1329, Result: (- ((t & (~ (x ^ (z & (((((x & ((- z) & 96)) ^ 112) | (z | 15)) + ((((y & 11) ^ 124) & (~ (x & ((- z) & (- 25))))) & (z | 15))) + ((((((((((((((((((((((((((((((((((((((((y & 8) | (x ^ ((- z) & 96))) << 1) | (- 242)) + (((y & 10) | ((x & (- 2)) ^ ((- z) & (- 26)))) ^ 121)) + ((z << 1) | 30)) + ((y << 1) | (- 18))) - (z & (- 16))) + (((y | x) ^ (- (y & x))) - (((y | x) | (- (y & x))) << 1))) + ((- x) ^ 44)) + (z ^ (- 16))) + ((((y & 11) | (x ^ ((- z) & (- 25)))) ^ (- 2)) + 1)) - (((((- x) | (- 45)) ^ (- y)) + (((y & 11) ^ 124) ^ (x & ((- z) & (- 25))))) + (z & (- 16)))) + (- 13)) + (((y & 11) ^ 124) | (- 45))) + ((((y & 11) ^ 124) | (x & ((- z) & (- 25)))) & (- 45))) + ((z & (- 16)) ^ (((- x) | (- 45)) | (- y)))) + ((((- x) | (- 45)) | (- y)) | (~ (z & (- 16))))) + (z & (- 16))) + 1) + ((z & (- 16)) & (((- x) | (- 45)) | (- y)))) + (x & 98)) + (- 99)) + (x | (- 99))) + ((x ^ 98) + 1)) + ((- y) & 108)) + ((((- z) & (- 25)) | (~ x)) & 11)) + ((- x) & 44)) + ((y & 11) & (x ^ ((- z) & (- 25))))) + (- 1)) + (x & ((- z) & (- 25)))) + ((((- z) & (- 25)) | (~ x)) | 11)) + 1) + ((- z) & 24)) + (y ^ 11)) + 13) + ((- y) | 108)) + 1) + (((- x) | (- 45)) & (y - 1))) + (((y & 11) | (x ^ ((- z) & (- 25)))) | 1))))))) | (((((((- y) & 124) | ((y & z) & (- 126))) | (((x & (- z)) & 127) | (4 ^ ((- y) & 7)))) + (((y & z) & 2) & (((x & (- z)) & 127) | (4 ^ ((- y) & 7))))) + ((((((((((((((((((((((((((((- x) & 4) | ((- 4) ^ ((- y) & 7))) | (((z | (~ y)) & (- z)) & x)) | ((- y) & (- 132))) + (((((- x) & 4) | ((- 4) ^ ((- y) & 7))) | ((- y) & (- 132))) & (~ (((x & (- z)) | ((- y) & (- 132))) & (z | (~ y)))))) + (((((y & z) | ((- y) & 124)) | (x | (- z))) << 1) | (- 252))) - ((x | (- z)) ^ (((y & z) | ((- y) & 124)) | (- 126)))) + ((- 8) ^ (((- x) & 140) & ((y - 1) | 131)))) + ((((- x) & 140) & ((y - 1) | 131)) & 136)) + (((- x) & 136) & ((y - 1) | 128))) + ((y & z) | (~ x))) + (((- 133) ^ (- y)) + 1)) - ((((((- y) & (- 132)) ^ (x & (- z))) + (((- y) & (- 132)) ^ ((- x) & 140))) + ((((- y) ^ (- 132)) & 7) ^ ((x & (- z)) | ((- y) & (- 132))))) + ((((- x) & 140) | ((- y) & (- 132))) ^ (((- y) ^ (- 132)) | (- 8))))) + (127 ^ (((x & (- z)) | ((- y) & (- 132))) | (((- y) ^ (- 132)) & 7)))) + (((((- y) & (- 132)) | (x & (- z))) | (((- 132) ^ (- y)) & 7)) | (- 128))) + 128) + (((y & z) | (- 126)) & (~ ((- y) & (- 132))))) + ((- y) & (- 132))) + ((((- y) & (- 132)) | (x & (- z))) & (z | (~ y)))) - ((((- y) & (- 132)) ^ ((y & z) | (- 126))) + (((((- y) & (- 132)) | (x & (- z))) & (z | (~ y))) ^ ((((- y) ^ (- 132)) | (((- x) & 4) | ((- y) & (- 132)))) | (- 8))))) + (y | ((((- 132) ^ (- y)) | (((- x) & 4) | ((- y) & (- 132)))) | (- 8)))) + (y & ((((- 132) ^ (- y)) | (((- x) & 4) | ((- y) & (- 132)))) | (- 8)))) + ((- x) | 140)) + (z ^ y)) + ((((- y) & (- 132)) | (x & (- z))) & (~ (((- 132) ^ (- y)) & 7)))) + (((- 132) ^ (- y)) & 7)) + ((((- y) & (- 132)) | (x & (- z))) | (z | (~ y))))) & (~ t)))), Size: 852, OrigSize: 861, VarNum: 4, IsPoly: false, AlterOrig: 59, AlterDeob: 73, RuleNumber: 185, RuleCount: 3106, LinearReduce: 5, SynthReduce: 0, RuleReduce: 856, Time: 64.000000
Name: target_133, Result: (((((((y & (- 88)) ^ (- 18)) + ((y & (- 88)) << 1)) + ((((((y | (- 88)) + (x | (- x))) + (x & (- x))) - y) + ((~ (x ^ y)) * 7)) + 106)) ^ ((((y & (- 193)) ^ 210) + ((y << 1) & 36)) + ((((((((((((x & 124) ^ (- 197)) + ((x << 1) & 112)) + (x | 126)) + ((x & 2) | (y & 192))) - y) + (- 126)) + (((y << 1) | 2) << 1)) + (((y << 1) ^ (- 3)) + 1)) + (- 144)) - x) + 131))) + ((((((y & 27) ^ 97) + ((y << 1) & 2)) + ((((((y | 27) + ((- x) ^ x)) - ((x ^ (- x)) + y)) + (- 121)) + (~ (x ^ y))) + (- 3))) * 7) & ((((y << 1) | 2) << 1) + (((y << 1) ^ (- 3)) + 1)))) + (((((y & (- y)) | (- 131)) + (((y & (- y)) & 32) | 89)) + ((((((y & (- y)) & (- 163)) + (y | (- y))) + (- 88)) + ((~ (x ^ y)) * 7)) + 130)) & ((((x & 3) ^ 5) + (~ (x & 128))) + (((((((((((x << 1) | (- 138)) + ((x & (- 132)) ^ 69)) + 1) + (((x << 1) & 258) | 4)) + 60) + ((y << 2) | 4)) + (((y << 1) ^ (- 3)) + 1)) + (- 2)) - x) + 2)))), Size: 266, OrigSize: 268, VarNum: 2, IsPoly: false, AlterOrig: 9, AlterDeob: 12, RuleNumber: 185, RuleCount: 2669, LinearReduce: 0, SynthReduce: 0, RuleReduce: 268, Time: 64.000000
Name: target_1330, Result: (((((((- y) ^ y) - ((- y) ^ y)) + ((((- x) ^ x) - ((- x) ^ x)) + (((((x | (y | z)) ^ y) & t) | (~ (t | (((83 ^ y) + (80 ^ ((y << 1) & 210))) + (((((((- 85) ^ ((y << 1) & 86)) + ((y << 1) | (- 36))) + 1) - y) + (- 43)) + (z | (y ^ x))))))) * 7))) | ((~ (y | t)) * 5)) + ((((((x | (y | z)) ^ y) & t) | (~ (t | (z | (y ^ x))))) * 7) | ((~ (y | t)) * 5))) - ((((~ (t | (z | (((x | y) & (- (x & y))) + ((((x | y) | (- (x & y))) << 1) - ((x | y) | (- (x & y)))))))) | ((y ^ (x | (y | z))) & t)) * 7) ^ ((~ (t | y)) * 5))), Size: 163, OrigSize: 167, VarNum: 4, IsPoly: false, AlterOrig: 12, AlterDeob: 11, RuleNumber: 185, RuleCount: 48, LinearReduce: 0, SynthReduce: 0, RuleReduce: 167, Time: 72.000000
Name: target_1331, Result: (((((((((y - 1) | (x + (- 1))) | (~ z)) | (((x & 1) ^ y) | 92)) << 1) - (((y ^ (x & 1)) | 92) ^ (((y - 1) | (x + (- 1))) | (z ^ (- 25))))) + ((((((((((((((((((((((((((((((((- 25) ^ z) & (- x)) & (- y)) | ((z | 24) & ((- y) | (- x)))) << 1) + (y & 92)) + ((182 ^ (- z)) + 1)) - (((((z | 24) & ((- y) | (- x))) ^ (((z ^ (- 25)) & (- x)) & (- y))) + (((x | (z & (~ y))) & (~ t)) | ((x | ((- 2) - (((- 2) ^ ((y | (~ z)) + ((z & (~ y)) << 1))) + ((((y | (~ z)) + ((z & (~ y)) << 1)) << 1) | 2)))) & t))) + ((- z) & 182))) + ((- z) | (- 183))) + (y & (x & 1))) + (((- z) | (- 183)) | ((z ^ (- 25)) ^ ((- y) & (- x))))) + (((- z) | (- 183)) & ((- 25) ^ (z ^ ((- y) & (- x)))))) + (- 1)) + (x & ((- z) & 18))) + (((- y) | (- x)) ^ (z | 24))) + (((- y) | (- x)) | (~ (z | 24)))) + (z | 24)) + 1) + (x | (- 2))) + 2) + (z & (- 25))) + ((x & 1) | (~ y))) + y) + 1) + ((- y) & (- x))) + 1) + (x & (- 92))) + 92) + ((91 ^ ((- z) & 182)) & ((- 91) ^ (x & 91)))) + ((- z) | (- 19))) + 19)) | (((((x | (z | (~ y))) ^ z) & (~ t)) | (t & (~ (y ^ (x & (z | (~ y))))))) * 5)) + ((((t & (~ (y ^ (x & (z | (~ y)))))) | (((x | (z | (~ y))) ^ z) & (~ t))) * 5) & (- (((x | ((- 2) - ((1 ^ (- (z & (~ y)))) + ((((z & (~ y)) << 1) + (- 2)) | 2)))) & t) | ((x | (z & (~ y))) & (~ t)))))), Size: 384, OrigSize: 389, VarNum: 4, IsPoly: false, AlterOrig: 25, AlterDeob: 28, RuleNumber: 185, RuleCount: 60, LinearReduce: 0, SynthReduce: 0, RuleReduce: 389, Time: 61.000000
Name: target_1332, Result: (((y ^ ((y ^ z) | (~ x))) | t) & (((y ^ ((y ^ z) | (~ x))) & (~ t)) | (((((- z) & 13) | 114) + ((- z) & 34)) + (((((((((((((((((((((y + 127) | (- x)) & 93) | (- 222)) + (~ ((x ^ z) | (x ^ y)))) + (((- x) ^ 93) + 1)) + ((- z) ^ 47)) + ((- z) | (- 48))) + 47) + (((- x) | (- 94)) & ((- y) ^ (- 161)))) + ((x & 148) | (z & (- 174)))) + ((x & 148) & (z & (- 174)))) + ((- x) | (- 94))) + ((- y) | 160)) + (z | (- 174))) + (x | (- 149))) + 174) + (x ^ 148)) + y) + ((- y) & (- 161))) + 64)))), Size: 142, OrigSize: 142, VarNum: 4, IsPoly: false, AlterOrig: 12, AlterDeob: 13, RuleNumber: 185, RuleCount: 20, LinearReduce: 0, SynthReduce: 0, RuleReduce: 142, Time: 72.000000
